original_URI-M,final_original_URI-M,final_original_URI-M_status_code,new_URI-M,final_new_URI-M,final_new_URI-M_status_code, delta, same_final_URI-Rs?, same_final_URI-Ms_status_codes? 
http://www.collectionscanada.gc.ca/webarchives/20061026030609/http://www.usda.gov/,http://www.collectionscanada.gc.ca/webarchives/20061026030609/http://www.usda.gov/wps/portal/usdahome,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026030609/http://www.usda.gov/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026030609/http://www.usda.gov/wps/portal/usdahome,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026030606/http://www.whitehouse.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026030606/http://www.whitehouse.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026030606/http://www.regulations.gov/,http://www.collectionscanada.gc.ca/webarchives/20061026030606/http://www.regulations.gov/fdmspublic/component/main,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026030606/http://www.regulations.gov/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026030606/http://www.regulations.gov/fdmspublic/component/main,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026025942/http://stemcells.nih.gov/index.asp,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026025942/http://stemcells.nih.gov/index.asp,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026025047/http://www.ahrq.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026025047/http://www.ahrq.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026024333/http://www.genome.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026024333/http://www.genome.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026005215/http://www.bankofcanada.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026005215/http://www.bankofcanada.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061025215842/http://www.bdc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061025215842/http://www.bdc.ca/default.htm,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025215842/http://www.bdc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025215842/http://www.bdc.ca/default.htm,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061025165029/http://www.bsi.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061025165031/http://irc.nrc-cnrc.gc.ca/pubs/bsi/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025165029/http://www.bsi.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025165031/http://irc.nrc-cnrc.gc.ca/pubs/bsi/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061025164141/http://www.biogouv.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061025164142/http://www.biogouv.gc.ca/splash.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025164141/http://www.biogouv.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025164142/http://www.biogouv.gc.ca/splash.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061025163928/http://www.bio-iob.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061025163928/http://www.bio-iob.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060304055730/http://www.nist.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060304055730/http://www.nist.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060303090120/http://www.rules.house.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060303090120/http://www.rules.house.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060206174529/http://www.bureaudelatraduction-translationbureau.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060206174529/http://www.bureaudelatraduction-translationbureau.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060204080928/http://www.arc-cra.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060204080928/http://www.cra-arc.gc.ca/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060204080928/http://www.arc-cra.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060204080928/http://www.cra-arc.gc.ca/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060204010155/http://www.aoml.noaa.gov/hrd/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060204010155/http://www.aoml.noaa.gov/hrd/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060204010149/http://www.nssl.noaa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060204010149/http://www.nssl.noaa.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060203194057/http://nationalatlas.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203194057/http://nationalatlas.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060203131331/http://www.atlasofcanada.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060203131320/http://atlas.gc.ca/site/index.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203131331/http://www.atlasofcanada.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203131320/http://atlas.gc.ca/site/index.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060203131319/http://www.atlas-du-canada.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060203131320/http://atlas.gc.ca/site/index.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203131319/http://www.atlas-du-canada.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203131320/http://atlas.gc.ca/site/index.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060203003853/http://www.bureaudcn.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060203003853/http://www.bureaudcn.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060202192559/http://www.bpiepc-ocipep.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060202192559/http://www.bpiepc-ocipep.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060131235938/http://www.fedstats.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060131235938/http://www.fedstats.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060131235937/http://www.census.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060131235937/http://www.census.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060130033909/http://www.who.int/en/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060130033909/http://www.who.int/en/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060129133621/http://www.acee-ceaa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060129133621/http://www.acee-ceaa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128043233/http://www.batimentsdurables-sustainablebuildings.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128043233/http://www.batimentsdurables-sustainablebuildings.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020605/http://www.biostrategy.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060128020618/http://www.biostrategy.gc.ca/english/view.asp?x=521,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020605/http://www.biostrategy.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020618/http://www.biostrategy.gc.ca/english/view.asp?x=521,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020555/http://www.biofondations.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060128020615/http://www.biofondations.gc.ca/francais/view.asp?x=556,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020555/http://www.biofondations.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020615/http://www.biofondations.gc.ca/francais/view.asp?x=556,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020553/http://www.bioportail.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060128020553/http://www.bioportail.gc.ca/splash.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020553/http://www.bioportail.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020553/http://www.bioportail.gc.ca/splash.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020553/http://www.bionetwork.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020553/http://www.bionetwork.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020553/http://www.bio2006.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060128020554/http://www.bio2006.gc.ca/splash.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020553/http://www.bio2006.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020554/http://www.bio2006.gc.ca/splash.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020541/http://www.bioreseau.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020541/http://www.bioreseau.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060128020538/http://www.bioreglementation.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060128020539/http://www.bioreglementation.gc.ca/francais/bioreglinks.asp?x=1,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020538/http://www.bioreglementation.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060128020539/http://www.bioreglementation.gc.ca/francais/bioreglinks.asp?x=1,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060127185447/http://www.boaa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060127185447/http://www.boaa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060127185447/http://www.at-links.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060127185447/http://www.at-links.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060127175316/http://www.bctr-ocrt.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060127175316/http://www.bctr-ocrt.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060127171730/http://www.energy.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060127171730/http://www.energy.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060127012140/http://www.gao.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060127012140/http://www.gao.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060126195203/http://www.bcp-pco.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060126195203/http://www.bcp-pco.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060126154032/http://www.aquaticspeciesatrisk.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060126154941/http://www.dfo-mpo.gc.ca/species-especes/home_e.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060126154032/http://www.aquaticspeciesatrisk.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060126154941/http://www.dfo-mpo.gc.ca/species-especes/home_e.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060126124425/http://www.airforce.forces.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060126124425/http://www.airforce.forces.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060119172539/http://www.budget.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060119172539/http://www.budget.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060119171212/http://www.bac-cao.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060119171212/http://www.bac-cao.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060119171211/http://www.bac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060119171211/http://www.bac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060118012452/http://www.hhs.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060118012452/http://www.hhs.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060118012439/http://www.nih.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060118012439/http://www.nih.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060117182613/http://www.nhc.noaa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060117182613/http://www.nhc.noaa.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060117180818/http://ice-glaces.ec.gc.ca/app/wsvpagedsp.cfm?id=1&lang=fre,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060117180818/http://ice-glaces.ec.gc.ca/app/wsvpagedsp.cfm?id=1&lang=fre,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060117013231/http://broadband.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060117013231/http://broadband.gc.ca/index.htm,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060117013231/http://broadband.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060117013231/http://broadband.gc.ca/index.htm,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060116154031/http://www.aspc.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060116163817/http://www.phac-aspc.gc.ca/new_f.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116154031/http://www.aspc.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116163817/http://www.phac-aspc.gc.ca/new_f.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060116154018/http://www.aids-sida.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060116163144/http://www.phac-aspc.gc.ca/aids-sida/hiv_aids/splash.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116154018/http://www.aids-sida.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116163144/http://www.phac-aspc.gc.ca/aids-sida/hiv_aids/splash.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060116153746/http://www.amateur-sport.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060116153906/http://www.pch.gc.ca/sportcanada/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116153746/http://www.amateur-sport.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060116153906/http://www.pch.gc.ca/sportcanada/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060114133218/http://www.ainc-inac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060114133218/http://www.ainc-inac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060114025832/http://www.acdi-cida.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060114025832/http://www.acdi-cida.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060114025832/http://www.acdi-cida.gc.ca/index.htm,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060114005203/http://www.plainlanguage.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060114005203/http://www.plainlanguage.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113211022/http://www.ssa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113211022/http://www.ssa.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113185124/http://www.voyage.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113185124/http://www.voyage.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113125716/http://www.bc-cb.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060113125713/http://www.competitionbureau.gc.ca/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125716/http://www.bc-cb.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125713/http://www.competitionbureau.gc.ca/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113125714/http://www.biotechinfo.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125714/http://www.biotechinfo.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113125711/http://www.agr.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125711/http://www.agr.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113125659/http://www.businessgateway-portaildesaffaires.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20060113125713/http://canadabusiness.gc.ca/gol/cbec/site.nsf,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125659/http://www.businessgateway-portaildesaffaires.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125713/http://canadabusiness.gc.ca/gol/cbec/site.nsf,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20060113125659/http://www.bsf-osb.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20060113125659/http://www.bsf-osb.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229013626/http://www.nssl.noaa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229013626/http://www.nssl.noaa.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229013601/http://www.nhc.noaa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229013601/http://www.nhc.noaa.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229013529/http://www.aoml.noaa.gov/hrd/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229013529/http://www.aoml.noaa.gov/hrd/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229012735/http://www.energy.gov/,http://www.collectionscanada.gc.ca/webarchives/20051229012736/http://www.energy.gov/engine/content.do,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229012735/http://www.energy.gov/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229012736/http://www.energy.gov/engine/content.do,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229004011/http://www.hhs.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229004011/http://www.hhs.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051229003958/http://www.nih.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051229003958/http://www.nih.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228191601/http://www.biofondations.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228191614/http://www.biofondations.gc.ca/francais/view.asp?x=556,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191601/http://www.biofondations.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191614/http://www.biofondations.gc.ca/francais/view.asp?x=556,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228191552/http://www.biostrategy.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228191553/http://www.biostrategy.gc.ca/english/view.asp?x=521,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191552/http://www.biostrategy.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191553/http://www.biostrategy.gc.ca/english/view.asp?x=521,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228191552/http://www.bioreglementation.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228191605/http://www.bioreglementation.gc.ca/francais/bioreglinks.asp?x=1,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191552/http://www.bioreglementation.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191605/http://www.bioreglementation.gc.ca/francais/bioreglinks.asp?x=1,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228191552/http://www.bioportail.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228191741/http://www.bioportail.gc.ca/splash.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191552/http://www.bioportail.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228191741/http://www.bioportail.gc.ca/splash.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228174058/http://nationalatlas.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228174058/http://nationalatlas.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228170429/http://www.bio-iob.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228170429/http://www.bio-iob.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228153400/http://www.bcp-pco.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228153400/http://www.bcp-pco.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228153117/http://www.bch-ceprb.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228153117/http://www.bch-ceprb.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228142835/http://www.ainc-inac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228142835/http://www.ainc-inac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228142558/http://www.agr.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228142558/http://www.agr.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228141502/http://www.aec-fac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228141502/http://www.aec-fac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228135933/http://www.at-links.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228135933/http://www.at-links.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228131544/http://www.bctr-ocrt.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228131544/http://www.bctr-ocrt.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228131114/http://www.atlas-du-canada.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228131114/http://atlas.gc.ca/site/index.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228131114/http://www.atlas-du-canada.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228131114/http://atlas.gc.ca/site/index.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228131113/http://www.atlas.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228131114/http://atlas.gc.ca/site/index.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228131113/http://www.atlas.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228131114/http://atlas.gc.ca/site/index.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228130852/http://www.aspc.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228130859/http://www.phac-aspc.gc.ca/new_f.html,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130852/http://www.aspc.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130859/http://www.phac-aspc.gc.ca/new_f.html,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228130709/http://www.asfc-cbsa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130709/http://www.asfc-cbsa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228130506/http://www.armee.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228130507/http://www.armee.forces.gc.ca/lf/index.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130506/http://www.armee.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130507/http://www.armee.forces.gc.ca/lf/index.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228130312/http://www.arc-cra.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20051228130300/http://www.cra-arc.gc.ca/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130312/http://www.arc-cra.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228130300/http://www.cra-arc.gc.ca/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228125948/http://www.boaa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228125948/http://www.boaa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051228125247/http://www.api-ipy.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051228125247/http://www.api-ipy.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051224020907/http://www.autochtonesaucanada.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051224020907/http://www.autochtonesaucanada.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222193829/http://www.bifp-psio.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222193829/http://www.bifp-psio.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222192321/http://www.aines.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222192321/http://www.aines.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222170200/http://www.acsta-catsa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222170200/http://www.acsta-catsa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222164726/http://www.accesvoyage.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222164726/http://www.accesvoyage.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222164534/http://www.apeca.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222164534/http://www.apeca.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20051222164534/http://www.acoa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20051222164534/http://www.acoa.gc.ca/,-,200,0,Yes,Yes
